dağlıç,6,Kıvırcık koç ile Karaman koyununun birleşmesinden doğan melez koyun
dehşet,6,"Bir tehlike veya korkunç bir şey karşısında duyulan ürküntü, yılgı"
dilcik,6,"Buğdaygillerde, yaprak ayası ile yaprak kınının birbirinden ayrıldığı yerde bulunan sivri uçlu, küçük, saydam çıkıntı"
dingin,6,"Sakin, durgun"
eğinti,6,Eğelenen bir şeyden dökülen ince toz
entari,6,Genellikle tek parçalı kadın giyeceği
erişte,6,İnce ince kesilip kurutulan hamur
eskimo,6,"""Kuzey Kutbu'nda yaşayan toplulukların adı"""
flaman,6,Flandra ülkesi halkından veya bu halkın soyundan olan kimse
gramaj,6,Ekmek ve kâğıt için ağırlık ölçüsü
haşhaş,6,"Gelincikgillerden, kapsüllerinden afyon elde edilen, tohumlarından yağ çıkarılan bir yıllık ve otsu bir kültür bitkisi (Papaver somniferum)"
hançer,6,"Ucu eğri ve sivri, kamaya benzer, silah olarak kullanılan bir bıçak türü"
hektar,6,Yüz ar (10.000 m²) değerinde yüzey ölçü birimi (ha)
icapçı,6,Nöbeti hastane yerine evde tutan ve her an hastaneden çağrılmayı bekleyen doktor
ilmiye,6,Din işleriyle uğraşan hocalar sınıfı
inhina,6,"Eğrilme, bükülme"
itikat,6,"İnanma, inan"
külünk,6,"Taşları, kayaları parçalamakta kullanılan sivri kazma"
kılağı,6,"Taş üzerinde bilenen bir kesici aracın keskin yüzüne yapışan ve aracın iyi kesebilmesi için, yağlanmış yumuşak taşla kaldırılması gereken çok ince çelik parçaları, zağ"
kancık,6,Hayvanlarda dişi
kaside,6,"On beş beyitten az olmayan, bütün beyitlerin ikinci dizeleri en baştaki beyit ile uyaklı olan ve çoğu kez büyükleri övmek için yazılan divan edebiyatı şiir türü"
kavram,6,"Bir nesnenin veya düşüncenin zihindeki soyut ve genel tasarımı, mefhum, fehva, konsept, nosyon"
kefiye,6,"Arapların kullandığı ve omuzları da örten, püsküllü erkek başörtüsü"
kibutz,6,"""İsrail'de ortak çalışma esaslarına göre oluşturulmuş tarımsal topluluk"""
korgan,6,Ordu iline bağlı ilçelerden biri
koster,6,Kıyı limanları arasında sefer yapmak üzere inşa edilmiş ve donatılmış küçük yük gemisi
kumsal,6,Kumu olan yer
lejant,6,"Bir fotoğrafın, haritanın, desenin veya karikatürün özünü anlatan yazı"
lityum,6,"Atom numarası 3, atom ağırlığı 6,94, yoğunluğu 0,55 olan, 180 °C'de eriyen, gümüş parlaklığında, bilinen en hafif element (simgesi Li)"
müdavi,6,Hastaya bakan (kimse)
mışmış,6,Kayısı veya zerdali
maarif,6,Bilgi ve kültür
maiyet,6,"Üst görevlinin yanında bulunan kimseler, alt kademedekiler"
manşon,6,"Elleri soğuktan korumak için kullanılan astarlanmış kürk, el kürkü"
marazi,6,"Hastalıkla ilgili, hastalıklı"
masura,6,"Koni veya silindir biçiminde olup üzerine şerit, iplik vb. sarılan, karton, tahta, plastik vb.nden yapılan araç"
meçhul,6,"Bilinmeyen, bilinmedik"
meddah,6,"Taklitler yaparak, hoş hikâyeler anlatarak halkı eğlendiren sanatçı"
melhuz,6,"Mülahaza edilen, düşünülen"
merbut,6,"Bağlı, bağlanmış"
mesane,6,İdrar torbası
minber,6,"Camilerde hutbe okunan merdivenli, yüksekçe yer"
mizahi,6,"İçinde gülmece bulunan, gülmece niteliği taşıyan (yazı, karikatür vb.)"
nüdizm,6,Her yerde çıplak yaşamayı savunan bir anlayış
nefrit,6,Böbrekte görülen iltihap
niksar,6,Tokat iline bağlı ilçelerden biri
nursuz,6,"Saygı uyandırmayan, sevimsiz"
pürizm,6,Özleştirmecilik
papara,6,"Ekmek, peynir ve et suyu veya süt ile yapılan bir yemek türü"
platin,6,"Atom numarası 78, atom ağırlığı 195,23, yoğunluğu 21,4 olan, 1755 °C'de eriyen, kolay işlenen, çok dayanıklı, değerli bir element (simgesi Pt)"
presto,6,"Çabuk, çok çabuk bir tempo ile"
redoks,6,Bir atom veya molekülden ötekine bir veya daha çok elektronun geçişi olayı
sağkol,6,Birinin çok güvendiği kimse
safiha,6,"İnce, yassı ve geniş metal nesne, levha"
sirkat,6,"Çalma, hırsızlık"
tartar,6,"Suda eriyen, alkol ve eterde erimeyen, asit tadında beyaz bir tuz"
teşhis,6,"Kim ve ne olduğunu anlama, tanıma, seçme"
tedriç,6,"Derece derece ilerleme, kerteleme"
telhis,6,"Özet, özetleme, kısaltma"
tenkit,6,"Eleştirme, eleştiri"
tokmak,6,Ağaçtan yapılmış iri çekiç
trahom,6,"Göz kapaklarının altında birtakım kabarcıkların belirmesiyle başlayan, tedavi edilmediğinde kirpiklerin içeriye kıvrılması, saydam tabakada yaralar çıkması nedeniyle körlükle sonuçlanabilen bulaşıcı hastalık"
vaftiz,6,Hristiyanlıkta doğduktan kısa bir süre sonra çocuğa ilk günahını silmek ve onu Hristiyanlaştırmak amacıyla yapılan kutsal işlem
vatman,6,Tramvay sürücüsü
vukuat,6,Polisi ilgilendiren olay veya olaylar
yerköy,6,Yozgat iline bağlı ilçelerden biri
çekirge,7,"Düz kanatlılardan, uzun olan art bacaklarına dayanarak uzağa sıçrayabilen, birçok türü olan bir böcek (Acridium)"
ıskarta,7,Bazı iskambil oyunlarında kullanılması gerekmediğinden bir yana bırakılan kâğıtlar
şıpıdık,7,"Ökçesiz ve arkalıksız terlik veya pabuç, şıpşıp"
akropol,7,"Eski Yunan şehirlerinde, en önemli yapıların ve tapınakların bulunduğu iç kale"
armağan,7,"Birini sevindirmek, mutlu etmek, onurlandırmak, kutlamak için veya anı olarak verilen şey, hediye, dürü"
atılgan,7,"Çekinip korkmadan kendini tehlike veya güçlüklere atan, acar"
azınlık,7,"Bir toplulukta kendine özgü nitelikler bakımından ayrı ve ötekilerden sayıca az olanlar, azlık, ekalliyet, çoğunluk karşıtı"
babacık,7,Babalara sevgiyle yaklaşıldığını belirten bir söz
barbekü,7,"Izgara et pişirmekte kullanılan, genellikle balkonlarda duvar içerisine gömülmüş ocak"
bedahet,7,"Besbelli, apaçık olma durumu"
bezekçi,7,"Duvar ve tavanları boyayıp birtakım resim veya şekillerle süsleyen kimse, nakkaş"
birkaçı,7,Az sayıda olan kimse veya şey
cerbeze,7,Güzel konuşma
dahilik,7,"Dâhi olma durumu, deha"
edimsel,7,"Edim niteliğinde olan, gerçek olarak var olan, fiilî, aktüel, gizli ve tasarımlı karşıtı"
eksilen,7,Çıkarma işleminde kendisinden çıkarma yapılan sayı
ermenek,7,Karaman iline bağlı ilçelerden biri
evcimen,7,"Evine, ailesine çok bağlı (kimse)"
fezleke,7,"Özet, hülasa"
gaiplik,7,Gaip olma durumu
gidimli,7,"Bir tasarımdan ötekine geçerek, çıkarımlar yaparak, bir önermeden ötekine mantıksal bir yolla ilerleyip parçalardan bütünlüğü olan bir düşünce kuran (düşünce yolu)"
gudubet,7,Yüzüne bakılmayacak kadar sevimsiz ve çirkin
hınçsız,7,"Hıncı olmayan, öfkesiz"
hamiyet,7,"Bir insanın kendi yurdunu, ulusunu ve ailesini koruma çabası"
haricen,7,"Dıştan, dışarıdan"
hayasız,7,"Utanması olmayan, sıkılmayan"
işgüzar,7,"Gereği yokken, genellikle kendini göstermek için işe karışan (kimse)"
ideolog,7,Bir felsefi veya toplumsal öğretiye sistemli biçimde bağlanan kimse
imrahor,7,Padişah ahırlarına ve onlarla ilgili gereçlere bakmakla görevli kimse
insülin,7,"Pankreas tarafından salgılanan, kan şekeri düzeyini ayarlayan, birçok hücre için büyüme faktörü olarak görev yapan, protein yapılı bir hormon"
israfil,7,"İslam inanışına göre kıyamet gününü, boru öttürerek bildirmekle görevli melek"
itfaiye,7,Yangın söndürme kuruluşu
kıtırcı,7,Çok yalan söyleyen kimse
karadut,7,Siyah renkte olan dut
karekök,7,Karesi verilen bir sayıya eşit olan sayı
kefalet,7,"Birinin borcunu ödememesi veya verdiği sözü yerine getirmemesi durumunda bütün sorumluluğu üzerine alma durumu, kefillik"
kitabet,7,"Yazmanlık, kâtiplik"
kokarca,7,"Etoburlardan, orta boyda, kendini korumak için düşmanına kötü kokulu sıvı fışkırtan, ince, uzun bir kürk hayvanı (Mustela putorius)"
kuyudat,7,Resmî defterdeki kayıtlar
leblebi,7,Dış kabuğu çıkarıldıktan sonra fırında kavrulup çerez olarak yenen nohut
mübarek,7,"Kutlu, kutsal"
mürebbi,7,Bir çocuğun eğitim ve bakımıyla görevlendirilmiş erkek
majeste,7,Devlet başkanları için kullanılan san
mamafih,7,Bununla birlikte
marifet,7,"Ustalık, hüner, uzmanlık"
melinit,7,Aslı pikrik asit olan patlayıcı bir madde
metelik,7,"Çeyrek kuruş, on para değerinde demir para"
meziyet,7,Bir kişiyi veya nesneyi benzerinden üstün gösteren nitelik
muaddel,7,"Değiştirilmiş, değişikliğe uğramış, değişkin"
muhacim,7,"Saldıran, saldırıcı"
murabıt,7,Savaşçı derviş
okutman,7,"Üniversitede yabancı dil, Türkçe ve inkılap tarihi gibi ortak, zorunlu dersleri öğretmek için görevlendirilen, uygulamalı çalışmaları yöneten öğretim elemanı, lektör"
ondalık,7,"Temel olarak on sayısını alan, aşar, aşari"
pörtlek,7,"Dışarıya doğru çıkık, patlak (göz)"
palanga,7,"Bir halatla makaralardan oluşturulan, ağır cisimleri kaldırmaya, sağa sola döndürmeye yarayan düzenek"
pavurya,7,Bir cins iri yengeç
perişan,7,"Dağınık, düzensiz, karmakarışık"
puantaj,7,"Bir şeyin denetlendiğini veya görüldüğünü belirtmek için işaretleme, işaret koyma"
sadakat,7,İçten bağlılık
siverek,7,Şanlıurfa iline bağlı ilçelerden biri
solucan,7,"Yuvarlak veya yassı, uzun kurtlara verilen genel ad"
tecanüs,7,Bir bütünü oluşturan ögeler arasında uyum bulunması durumu
tefenni,7,Burdur iline bağlı ilçelerden biri
tersane,7,"Gemi yapılan yer, gemilik, tezgâh"
trajedi,7,"Konusunu efsanelerden veya tarihsel olaylardan alan, acıklı sonuçlarla bağlanan bir tür tiyatro eseri, facia, tragedya, ağlatı"
tuzluca,7,Tuzu gereğinden fazla olan
uyarsız,7,"Uygun davranışta bulunmayan, uyumlu görünmeyen (kimse)"
yayalık,7,Yaya olma durumu
zilkade,7,Ay takviminin on birinci ayı
şahmeran,8,"Başı insan, gövdesi yılan biçiminde olduğuna inanılan efsanevi yaratık"
akabinde,8,"Arkasından, hemen arkadan, ardından, hemen ardından"
boşnakça,8,"""Çoğunlukla Bosna-Hersek Cumhuriyeti'nde yaşayan Bosna Müslümanlarının kullandığı dil"""
darboğaz,8,"Piyasalarda üretimin, kredilerin, döviz imkânlarının, sürümün, ham madde arzının ve malzeme stoklarının gereksinim düzeyi altına düştüğü sıkıntılı durum"
derinden,8,"En ince ayrıntısına kadar, etraflıca"
diğerkam,8,"Özgeci, özgecil"
dilsever,8,"Ana dilini öne çıkaran, dil bilinci olan (kimse)"
diyoptri,8,Optik sistemlerin yakınsaklık birimi
dokurcun,8,Ot veya ekin yığını
endoskop,8,"İnsan vücudunun herhangi bir boşluğunu, muayeneyi kolaylaştırmak için aydınlatıp görünür duruma getiren alet, içgöreç"
gaybubet,8,Göz önünde bulunmama
geometri,8,"Nokta, çizgi, açı, yüzey ve cisimlerin birbirleriyle ilişkilerini, ölçümlerini, özelliklerini inceleyen matematik dalı, hendese"
hıyarcık,8,Kasık lenf bezlerinin iltihaplanması
haksever,8,"Doğru bildiği şeyden ayrılmayan (kimse), hakperest"
harabati,8,Maddi şeylere değer vermediği için üstüne başına özenmeyen
hicazkar,8,Klasik Türk müziğinde rast perdesinde karar kılan bir makam
hoşaflık,8,"Güçsüzlük, dermansızlık"
iltizami,8,"İsteyerek, bilerek yapılan"
iskandil,8,Denizin derinliğini ölçme
istihdam,8,"Bir görevde, bir işte kullanma"
istismar,8,Birinin iyi niyetini kötüye kullanma
küttedek,8,"""Birdenbire """"küt"""" diye ses çıkararak"""
kapasite,8,"Bir şeyi içine alma, sığdırma sınırı, kapsama gücü, sığa"
karlıova,8,Bingöl iline bağlı ilçelerden biri
katiplik,8,"Sekreterlik, yazmanlık, kitabet"
konserve,8,Isı ile sterilize edilerek uzun zaman saklanabilecek biçimde kutulanmış (yiyecek)
kurdeşen,8,"Deride çeşitli sebeplerle oluşan kaşıntılı döküntü, ürtiker"
müstehap,8,"Hoşa giden, sevilen, beğenilen"
müzayaka,8,"Sıkıntı, darlık, parasızlık"
madalyon,8,"Boyna zincirle takılan, genellikle değerli metalden yapılmış, içine küçük resim gibi şeyler konulan, türlü biçimde süs eşyası"
matbaacı,8,"Basımcı, basımevi sahibi"
mefharet,8,"Övünme, övünce, iftihar etme"
mevkufen,8,Tutuklu olarak
millilik,8,"Millî olma durumu, ulusallık"
muhtesip,8,"İslam şehirlerinde çarşı ve pazar esnafını din kurallarına göre denetleyen görevli, belediye memuru"
organize,8,"Kuruluşları ortak bir amaç için bir araya getirme, birleştirme"
paranoya,8,"Abartılı gurur, kuşku, sanrı, güvensizlik ve bencillikle belli olan bir ruh hastalığı"
porfirit,8,Andezit birleşiminde bir tür püskürük taş
reyhanlı,8,Hatay iline bağlı ilçelerden biri
sarayköy,8,Denizli iline bağlı ilçelerden biri
sektörel,8,"Bölüm, kol, dal, kesim ile ilgili"
seslikçi,8,"Arşivlenmiş ses belgelerini koruyan, gözeten görevli"
sokulgan,8,"Kısa sürede insanlarla kaynaşıp dost olabilen, kendini çabucak sevdiren"
tövbekar,8,"Günah sayılacak bir işten vazgeçmiş olan, bir daha yapmamaya karar vermiş olan (kimse)"
tahdidat,8,"Sınırlamalar, kısıntılar"
tangırtı,8,Madenî şeylerin çıkardığı kuru ve gürültülü sesin adı
tasavvuf,8,"""Tanrı'nın niteliğini ve evrenin oluşumunu varlık birliği anlayışıyla açıklayan dinî ve felsefi akım"""
tedviren,8,Yönetmekle görevli olarak
temerrüt,8,"Dikkafalılık, kafa tutma, direnme"
toplantı,8,"Birden çok kimsenin belirli amaçlarla bir araya gelmesi, içtima"
travesti,8,Kadın gibi giyinip süslenen eşcinsel
zevzekçe,8,"Gevezeye yakışan, geveze gibi"
çıkarsama,9,"Bir önermeden, düşünce yoluyla bir başka önermeye geçme işi, istihraç"
çamgiller,9,"Kozalaklılardan, iğne gibi ince ve uzun yapraklarını yaz kış dökmeyen, tohumları çıplak olarak kozalak pulları üzerinde bulunan, çam, köknar, ladin vb. bitki türlerini içine alan reçineli ağaçlar familyası"
çerkezköy,9,Tekirdağ iline bağlı ilçelerden biri
aglütinin,9,Serumda meydana gelen ve pıhtılaşmaya sebep olan antikor
alimallah,9,"""Söylenen bir sözün doğruluğuna inandırmak için """"en iyisini Allah bilir"""" anlamında kullanılan bir söz"""
başefendi,9,Devlet dairelerinde kıdemli memur
bilirkişi,9,"Belirli bir konudan iyi anlayan ve bir anlaşmazlığı çözümlemek için kendisine başvurulan kimse, uzman, ehlihibre, ehlivukuf, eksper"
bonkörlük,9,"İyi yüreklilik, eli açıklık, cömertlik"
buracıkta,9,Çok yakın bir yerde
ciğerpare,9,Çok sevilen kimse
doğacılık,9,"Toplumsal kuruşların ve yaşayış biçiminin doğaya dönük olmasını amaç edinen öğreti, natürizm"
enfarktüs,9,Bir organı besleyen bir atardamarın tıkanması sonucu gelişen doku ölümü
eskişehir,9,"""Türkiye'nin İç Anadolu Bölgesi'nde yer alan illerinden biri"""
ferahfeza,9,"Klasik Türk müziğinde, yegâh perdesinde karar kılan makamlardan biri"
filotilla,9,Torpidolardan oluşan filo
güneybatı,9,Güneyle batı arasındaki yön
hüvelbaki,9,"""""""Baki kalan Allah'tır."""" anlamında ve genellikle mezar taşlarına yazılan bir söz"""
halkçılık,9,"Bireyler arasında hiçbir hak ayrılığı görmeme, topluluk içinde hiçbir ayrıcalık kabul etmeme görüş ve tutumu, popülizm"
kababurun,9,"Sazangillerden, ırmak ve göllerde yaşayan, eti kılçıklı küçük bir balık (Chondrostoma nasus)"
kalenderi,9,Bir halk şiiri türü
karacabey,9,Bursa iline bağlı ilçelerden biri
kasavetli,9,"Üzüntülü, sıkıntılı, tasalı, kaygılı"
ksenofobi,9,Yabancılara karşı duyulan ve hastalık hâline getirilebilen düşmanlık ve korku
kuzeydoğu,9,Kuzeyle doğu arasındaki yön
mülkiyeli,9,Siyasal Bilgiler Okulu öğrencisi veya bu okulu bitirmiş kişi
müzikolog,9,Müzik bilimci
mahzursuz,9,Sakıncası olmayan
mefkureci,9,Mefkûre sahibi olan
mesnetsiz,9,Dayanağı olmayan
monografi,9,Bilimsel alanlarda özel bir konu veya sorun üzerine yazılan inceleme
muhassala,9,Elde edilen sonuç
okşamalık,9,Gönül okşayıcı özelliği olan
orhangazi,9,Bursa iline bağlı ilçelerden biri
pazartesi,9,Pazar ile salı arasındaki gün
peyderpey,9,"Azar azar, bölüm bölüm, yavaş yavaş"
sıhhiyeci,9,"Sağlık memuru, sağlık görevlisi"
telemetri,9,Uzaklık ölçümü
uyurgezer,9,"Uykusu sırasında konuşan, yürüyen (kimse), sairfilmenam"
yüksekova,9,Hakkâri iline bağlı ilçelerden biri
yemekaltı,9,"Yemekten önce sofraya getirilen soğuk yiyecekler, ordövr"
öldüresiye,10,Öldürürcesine
ademelması,10,Gırtlak çıkıntısı
aldırışsız,10,"Aldırmaz, umursamayan"
asarıatika,10,"Eski yapılar, eski eserler"
bilgicilik,10,"Antik Yunan felsefesinde eleştiri akımı, sofizm"
dayanılmaz,10,"Karşı konulamaz veya karşı çıkılamaz (kimse veya şey), tahammülfersa"
diyarbakır,10,"""Türkiye'nin Güneydoğu Anadolu Bölgesi'nde yer alan illerinden biri"""
dramaturji,10,Oyun yazma ve yönetme bilgisi
enlemesine,10,Eni boyuna göre daha fazla olarak
gezimcilik,10,Aristotelesçilik
hilekarlık,10,"Hilecilik, dolandırıcılık"
intermezzo,10,Serbest bir biçimde yazılmış olan ve kendi kendine bir bütün oluşturan müzik eseri
istismarcı,10,Birinin iyi niyetini kötüye kullanan (kimse)
kültivatör,10,Toprağı yüzeyden işlemeye yarayan dişli alet
katışıksız,10,"İçine başka şeyler karışmamış olan, arı (I), saf (II)"
kedigiller,10,"Kedi, aslan, kaplan, pars vb. hayvanları içine alan etçil memeli hayvanlar sınıfı"
lüleburgaz,10,Kırklareli iline bağlı ilçelerden biri
mürettebat,10,"Gemi, uçak vb. taşıtlardaki görevlilerin tümü"
metrukiyet,10,"Bırakılma, terk edilme"
miskinhane,10,Cüzzamlıların yerleştirildikleri yer
nümayişkar,10,Gösteri ile ilgili olan
nihayetsiz,10,"Sonsuz, sonu gelmez, bitip tükenmez"
ormancılık,10,Orman işi ile uğraşma
pastacılık,10,Pasta yapma veya satma işi
pimpirikli,10,Gereksiz yere titizlik gösteren
romancılık,10,Roman yazma sanatı
sabitkadem,10,Süreklilik gösteren
sarıhalile,10,"Doğu Hindistan'da yetişen bir tür bitkinin olgunlaşmadan önce toplanan, kurutulan 3-5 santimetre uzunluğunda, erik biçiminde, sarımtırak esmer renkli sert kokusuz taneleri (Terminalia citrina)"
sibernetik,10,Güdüm bilimi
suzidilara,10,Klasik Türk müziğinde bir birleşik makam
takeometre,10,Düzenlenmiş arazinin yüz ölçümünü bulup planını yapmaya yarayan alet
şaft,4,"Bir makinenin dönme hareketini öteki parçalara aktaran ve ucuna dişli çarklar, tekerlekler veya pervane bağlanan demir mil"
ağır,4,"Tartıda çok çeken, hafif karşıtı"
acem,4,Klasik Türk müziğinde mi notasına yakın bir perde
akor,4,Üç veya daha çok sesin bir arada tınlaması
apre,4,"Kumaş veya derinin cilalanması, perdahlanması"
ayol,4,Genellikle kadınların kullandığı bir seslenme sözü
bala,4,"Yavru, çocuk"
boca,4,"Geminin rüzgâr almayan yanı, rüzgâraltı, orsa veya rüzgârüstü karşıtı"
boza,4,"Arpa, darı, mısır, buğday vb. tahılların hamurunun ekşitilmesiyle yapılan koyuca, tatlı veya mayhoş içecek"
caba,4,"Bir şey ödemeden, para vermeden alınan şey, bedava"
cari,4,"Geçerli olan, yürürlükte olan"
cezp,4,Kendine çekme
düve,4,Boğaya gelmemiş 1-2 yaşında dişi sığır
dava,4,Korunmanın bir hüküm ile sağlanması için yargı organlarına başvurma
duma,4,Rus parlamentosunun alt kanadı
elem,4,"Acı, üzüntü, dert, keder"
emeç,4,"Su ve kara yosunlarının, kökü andıran tutunma organı"
esna,4,"Bir işin yapıldığı an, sıra"
ezik,4,"Çarpma, dövülme vb. sebeplerle vücutta oluşan bere"
foça,4,İzmir iline bağlı ilçelerden biri
güre,4,Çiftleşmek isteyen kısrak veya dişi eşek
gazi,4,Müslümanlıkta düşmanla savaşan veya savaş yapmış kimse
getr,4,Bacağın alt bölümünü ve ayakkabının üstünü örten kumaş veya köseleden yapılmış bir tozluk türü
grek,4,"Eski Yunan, Helen"
guaj,4,"Bir tür zamklı, mat sulu boya"
heba,4,"Hiçbir işe yaramadan yok olma, boşa gitme"
hoşt,4,Köpekleri ürkütüp kaçırmak için çıkarılan ses
ibda,4,"Yaratma, yoktan var etme"
ipka,4,"Yerinde, önceki durumunda bırakma"
jüri,4,Seçiciler kurulu
köre,4,Karınca yuvası
küre,4,Bütün noktaları merkezden aynı uzaklıkta bulunan bir yüzeyle sınırlı cisim
kıyı,4,Kara ile suyun birleştiği yer
kafi,4,"Yeterli, yetecek ölçüde olan"
kloş,4,Alt tarafı çan biçiminde genişleyen (etek)
mayo,4,"Deniz, göl, havuz vb. yerlere girerken veya güneşlenirken giyilen, tek parçadan oluşan giyisi"
meni,4,"Erkeklerin cinsel organından salgılanan madde, er suyu, bel (III), atmık, dikel, sperm, sperma"
nara,4,"Haykırma, bağırma"
nida,4,"Çağırma, bağırma, seslenme"
obur,4,"Gereğinden çok yemek yiyen, doymak bilmeyen (kimse)"
omuz,4,"Boynun iki yanında, kolların gövdeye bağlandığı bölüm"
pike,4,Kabartmalı pamuklu kumaş
poşu,4,"Kenarları saçaklı ipek, pamuk, yün vb.nden yapılmış bir başörtüsü türü, dolama"
puşt,4,Eş cinsel erkeklerin cinsel zevklerine hizmet eden erkek
rücu,4,"Geri dönme, sözünü geri alma, cayma, tersinme"
rast,4,"Doğru, düzgün"
roda,4,Yöntemine uygun düzgün sarılmış halat yumağı
sıdk,4,"Doğruluk, gerçeklik"
sıva,4,"Herhangi bir yapıdaki yüzeyleri düzgünleştirmek için kullanılan, yarı akışkan, kum, kireç, çimento karışımı veya toprak harç"
yaka,4,"Giysilerin boyna gelen, boynu çeviren bölümü"
yatı,4,Gidilen yerde geceyi geçirme
yoga,4,Ruhsal yaşama ve bedene egemen olmayı amaçlayan Hint felsefe sistemi
zaza,4,"""Ön Asya'da yaşayan bir topluluk ve bu topluluktan olan kimse"""
çıyan,5,"Çok ayaklılardan, sarımtırak renkte, zehirli bir böcek (Scolopendra)"
çabuk,5,"Hızlı, müstacel, yavaş karşıtı"
çemiş,5,"Sıska, zayıf (kimse)"
çerge,5,"Derme çatma çadır, göçebe çadırı"
çiğit,5,Pamuk çekirdeği
çorlu,5,"Hastalıklı, dertli"
çupra,5,Çipura (Cobitis)
ölçüt,5,"Bir yargıya varmak veya değer vermek için başvurulan ilke, kıstas, mısdak, kriter"
özerk,5,"Bir üst organa bağlı olmakla beraber ayrı bir yasayla kendini yönetme yetkisi olan (kuruluş, devlet vb.), muhtar, otonom"
üzücü,5,"Üzüntü veren, acıklı"
şarki,5,"Doğu'yla ilgili, Doğu'ya özgü olan"
şayia,5,"Yayılmış haber, yaygın söylenti, duyultu"
şehla,5,Kusurlu sayılmayacak kadar hafif şaşı (göz)
şemsi,5,Güneşle ilgili
şeran,5,İslam hukuku açısından
şurup,5,Çok kaynatılarak koyulaştırılmış şerbet
abhaz,5,"Kuzeybatı Kafkasya'da yaşayan bir halk, Abaza"
afşin,5,Kahramanmaraş iline bağlı ilçelerden biri
arena,5,"Boğa güreşi, yarış, oyun vb. gösteriler yapılan alan"
ariza,5,Yüksek bir makama sunulan mektup veya dilekçe
armut,5,"Gülgillerden, çiçekleri beyaz, Türkiye'nin her yerinde yetişen bir ağaç (Pirus communis)"
aymaz,5,"Çevresinde olup bitenlerin farkına varmayan, sezmeyen (kimse), gözü bağlı, gafil, bilgisiz"
azami,5,"En çok, en üst, en büyük, en yüksek (derece, nicelik), maksimum, maksimal"
bıçık,5,Sel veya dere yatağı
balat,5,"Orta Çağ'da, üç bentten oluşan bir Batı şiiri türü"
basın,5,"Gazete, dergi gibi belirli zamanlarda çıkan yazılı yayınların bütünü, matbuat"
basso,5,En kalın erkek sesi
bezik,5,"İki, üç veya dört kişi arasında 96 kâğıtla oynanan bir tür iskambil kâğıdı oyunu"
bidat,5,İslam dininde Hz. Muhammed zamanından sonra ortaya çıkan değişik yargılar ve ilkeler
boğaz,5,"Boynun ön bölümü ve bu bölümü oluşturan organlar, imik, kursak"
bodur,5,Enine göre boyu kısa ve tıknaz
bomba,5,"Canlı veya cansız hedeflere atılan, içi yakıcı ve yıkıcı maddelerle doldurulmuş, türlü büyüklükte patlayıcı, ateşli silah"
boruk,5,"Dağlarda yetişen, kokulu, süpürge ve yakacak olarak kullanılan bir tür ot"
boyoz,5,"Kuş yuvası biçimi verilmiş milföy hamurunun içine kıyma, patates, peynir vb. malzemeler konulduktan sonra üzerine pudra şekeri veya tahin dökülerek hazırlanan bir börek türü"
buçuk,5,... ve yarım
buhur,5,Dinî törenlerde yakılan kokulu ağaç vb. maddeler
burun,5,"Alınla üst dudak arasında bulunan, çıkıntılı, iki delikli koklama ve solunum organı"
cüruf,5,"Erime durumundaki madenlerin yüzeyinde toplanan madde, demir boku, dışık"
camia,5,"Topluluk, zümre"
cebri,5,Zorla yapılan
celil,5,"Çok büyük, ulu"
cevap,5,"Bir soruya, bir isteğe, bir söz, bir davranış veya yazıya verilen karşılık, yanıt"
döger,5,Oğuz Türklerinin yirmi dört boyundan biri
dönüt,5,Geri bildirim
döviz,5,"Ülkeler arası ödemelerde kullanılabilecek para, çek, poliçe vb. her türlü ödeme aracı"
düşeş,5,"Zarla oynanan oyunlarda, atılan zarlardan ikisinin de altı benekli olan yanlarının üste gelmesi"
dümen,5,"Hava ve deniz taşıtlarında, taşıta istenilen yönü vermeye ve belirli bir doğrultuda götürmeye yarayan hareketli parça"
düver,5,"Yapılarda kullanılan kalın ağaç, direk, mertek"
dadaş,5,Erkek kardeş
değil,5,"Cümle içinde art arda kullanılan iki veya daha çok özneyi, tümleci, yüklemi, aralarından bazılarına olumsuzluk kavramı vererek birbirine bağlayan veya yüklemin olumsuz çekimini sağlayan kelime"
deney,5,"Bilimsel bir gerçeği göstermek, bir yasayı doğrulamak, bir varsayımı kanıtlamak amacıyla yapılan işlem, tecrübe"
derik,5,Mardin iline bağlı ilçelerden biri
dirim,5,"Hayat, yaşam"
dorum,5,Deve yavrusu
duvar,5,"Bir yapının yanlarını dışa karşı koruyan, iç bölümlerini birbirinden ayıran, taş, tuğla vb. gereçlerden yapılan veya örülen dikey düzlem, örek"
ekmek,5,"Tahıl unundan yapılmış hamurun fırında, sacda veya tandırda pişirilmesiyle yapılan yiyecek, nan, nanıaziz"
emare,5,"Belirti, iz, ipucu"
esnek,5,"Bir dış gücün etkisi altında uzama, kısalma, eğrilme vb. biçim değişikliklerine uğradıktan sonra, etkinin kalkmasıyla eski biçimini alabilme özelliğinde olan, elastik, elastiki"
eviye,5,Mutfakta musluk altında bulaşık yıkamaya yarayan tekne
evrim,5,"Zaman içinde birdenbire olmayan, kesintisiz, niteliksel ve niceliksel gelişme süreci"
fırça,5,"Bir şeyin tozunu, kirini gidermekte veya bir şeye boya, cila sürmekte kullanılan, bir araya getirilerek bağlanmış kıl vb.nden yapılan araç"
facia,5,"Çok üzüntü veren, acıklı olay, afet"
falya,5,Topları ateşlemek için ağızotunun konulduğu delik
